0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,
0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,0.001934,
0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,0.002900,
0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,0.003867,
0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,0.004834,
0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,0.005800,
0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,0.006767,
0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,0.007734,
0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,0.008700,
0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,0.009667,
0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,0.010634,
0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,0.011600,
