0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 0.000660, 
0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 0.000675, 
0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 0.000689, 
0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 0.000704, 
0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 0.000719, 
0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 0.000733, 
0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 0.000748, 
0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 0.000763, 
0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 0.000777, 
0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 0.000792, 
0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 0.000807, 
0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 0.000821, 
0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 0.000836, 
0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 0.000851, 
0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 0.000865, 
0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 0.000880, 
0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 0.000895, 
0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 0.000909, 
0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 0.000924, 
0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 0.000939, 
0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 0.000953, 
0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 0.000968, 
0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 0.000983, 
0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 0.000997, 
0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 0.001012, 
0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 0.001027, 
0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 0.001041, 
0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 0.001056, 
0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 0.001071, 
0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 0.001085, 
0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 0.001100, 
0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 0.001115, 
0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 0.001129, 
0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 0.001144, 
0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 0.001159, 
0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 0.001173, 
0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 0.001188, 
0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 0.001203, 
0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 0.001218, 
0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 0.001232, 
0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 0.001247, 
0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 0.001262, 
0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 0.001276, 
0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 0.001291, 
0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 0.001306, 
0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 0.001320, 
0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 0.001335, 
0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 0.001350, 
0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 0.001364, 
0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 0.001379, 
0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 0.001394, 
0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 0.001408, 
0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 0.001423, 
0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 0.001438, 
0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 0.001452, 
0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 0.001467, 
