0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,
0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,0.000253,
0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,
0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,
0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,0.000633,
0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,0.000760,
0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,0.000887,
0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,0.001013,
0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,0.001140,
0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,0.001267,
0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,0.001394,
0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,0.001520,
0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,
0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,0.001774,
0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,0.001900,
0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,0.002027,
0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,0.002154,
0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,0.002280,
0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,0.002407,
0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,0.002534,
0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,0.002660,
0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,0.002787,
0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,0.002914,
0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,0.003040,
0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,0.003167,
0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,0.003294,
0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,0.003421,
0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,0.003547,
0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,0.003674,
0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,0.003801,
0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,0.003927,
0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,0.004054,
0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,0.004181,
0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,0.004307,
0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,0.004434,
0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,0.004561,
0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,0.004687,
0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,0.004814,
0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,0.004941,
0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,0.005067,
